,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__solver,param_vect__max_df,param_vect__min_df,param_vect__norm,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
77,0.35866856575012207,0.005758047103881836,0.1403590440750122,0.03045356273651123,1.0,lbfgs,0.6,5,l2,"{'clf__C': 1, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.803076923076923,0.7861538461538462,0.7946153846153846,0.00846153846153841,63
78,0.9352613687515259,0.02305781841278076,0.13895750045776367,0.005482673645019531,1.0,lbfgs,0.8,1,l1,"{'clf__C': 1, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.765,0.7457692307692307,0.7553846153846153,0.009615384615384637,117
79,1.201842188835144,0.1001056432723999,0.1225743293762207,0.01704096794128418,1.0,lbfgs,0.8,1,l2,"{'clf__C': 1, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.818076923076923,0.7942307692307692,0.8061538461538461,0.011923076923076925,35
80,0.417904257774353,0.02316606044769287,0.11750125885009766,0.0008213520050048828,1.0,lbfgs,0.8,3,l1,"{'clf__C': 1, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.78,0.7519230769230769,0.7659615384615385,0.014038461538461555,93
81,0.4755697250366211,0.003798246383666992,0.13333427906036377,0.023299098014831543,1.0,lbfgs,0.8,3,l2,"{'clf__C': 1, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.8165384615384615,0.7938461538461539,0.8051923076923078,0.01134615384615384,41
82,0.32573556900024414,0.00782322883605957,0.12494707107543945,0.026233911514282227,1.0,lbfgs,0.8,5,l1,"{'clf__C': 1, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7711538461538462,0.7434615384615385,0.7573076923076923,0.013846153846153841,111
83,0.3943251371383667,0.019551873207092285,0.12256872653961182,0.024381279945373535,1.0,lbfgs,0.8,5,l2,"{'clf__C': 1, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.803076923076923,0.7861538461538462,0.7946153846153846,0.00846153846153841,63
84,0.3191767930984497,0.002043604850769043,0.11932694911956787,0.005529284477233887,1.0,liblinear,0.6,1,l1,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.7626923076923077,0.745,0.7538461538461538,0.008846153846153837,119
85,0.33523833751678467,0.019286274909973145,0.14381301403045654,0.02765834331512451,1.0,liblinear,0.6,1,l2,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.816923076923077,0.7907692307692308,0.8038461538461539,0.013076923076923097,43
86,0.2517279386520386,0.011469244956970215,0.1525261402130127,0.012137651443481445,1.0,liblinear,0.6,3,l1,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7776923076923077,0.7507692307692307,0.7642307692307693,0.01346153846153847,95
