,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_vect__max_df,param_vect__min_df,param_vect__norm,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
11,0.10469889640808105,0.0002384185791015625,0.08778929710388184,0.0007417201995849609,0.0001,0.8,5,l2,"{'clf__alpha': 0.0001, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.7084615384615385,0.6753846153846154,0.6919230769230769,0.016538461538461557,53
12,0.1288158893585205,0.0045282840728759766,0.08794033527374268,0.0025948286056518555,0.001,0.6,1,l1,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.7665384615384615,0.7411538461538462,0.7538461538461538,0.01269230769230767,25
13,0.1360926628112793,0.002508878707885742,0.13461625576019287,0.04153168201446533,0.001,0.6,1,l2,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.7534615384615385,0.7288461538461538,0.7411538461538462,0.012307692307692353,33
14,0.09747850894927979,0.0010057687759399414,0.08435690402984619,0.001999974250793457,0.001,0.6,3,l1,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7461538461538462,0.7165384615384616,0.7313461538461539,0.0148076923076923,37
15,0.12397468090057373,0.015715956687927246,0.16130101680755615,0.010852932929992676,0.001,0.6,3,l2,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.7323076923076923,0.71,0.7211538461538461,0.01115384615384618,41
16,0.11776387691497803,0.009518742561340332,0.16947078704833984,0.005019187927246094,0.001,0.6,5,l1,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.735,0.705,0.72,0.015000000000000013,43
17,0.12424159049987793,0.004004240036010742,0.11755132675170898,0.037358760833740234,0.001,0.6,5,l2,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.7215384615384616,0.6934615384615385,0.7075,0.014038461538461555,47
18,0.14813995361328125,0.019271373748779297,0.09962689876556396,0.018039822578430176,0.001,0.8,1,l1,"{'clf__alpha': 0.001, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.7665384615384615,0.7411538461538462,0.7538461538461538,0.01269230769230767,25
19,0.1443880796432495,0.01628267765045166,0.10552191734313965,0.0032341480255126953,0.001,0.8,1,l2,"{'clf__alpha': 0.001, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.7534615384615385,0.7288461538461538,0.7411538461538462,0.012307692307692353,33
20,0.107704758644104,0.006831765174865723,0.08317732810974121,0.005632877349853516,0.001,0.8,3,l1,"{'clf__alpha': 0.001, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7461538461538462,0.7165384615384616,0.7313461538461539,0.0148076923076923,37
21,0.12750327587127686,0.004873394966125488,0.08659815788269043,0.0017666816711425781,0.001,0.8,3,l2,"{'clf__alpha': 0.001, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.7323076923076923,0.71,0.7211538461538461,0.01115384615384618,41
22,0.1269289255142212,0.023644328117370605,0.1041191816329956,0.00429689884185791,0.001,0.8,5,l1,"{'clf__alpha': 0.001, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.735,0.705,0.72,0.015000000000000013,43
23,0.11165893077850342,0.010671734809875488,0.09458184242248535,0.0020859241485595703,0.001,0.8,5,l2,"{'clf__alpha': 0.001, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.7215384615384616,0.6934615384615385,0.7075,0.014038461538461555,47
24,0.1287400722503662,0.005156993865966797,0.09952175617218018,0.004285454750061035,0.1,0.6,1,l1,"{'clf__alpha': 0.1, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.8161538461538461,0.7907692307692308,0.8034615384615384,0.01269230769230767,1
25,0.128332257270813,0.004191279411315918,0.11519014835357666,0.005833268165588379,0.1,0.6,1,l2,"{'clf__alpha': 0.1, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.806923076923077,0.7853846153846153,0.7961538461538462,0.010769230769230809,3
26,0.10932505130767822,0.006538271903991699,0.09017527103424072,0.0016418695449829102,0.1,0.6,3,l1,"{'clf__alpha': 0.1, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.8053846153846154,0.7746153846153846,0.79,0.015384615384615385,7
27,0.11952400207519531,0.01781439781188965,0.09838616847991943,0.00256192684173584,0.1,0.6,3,l2,"{'clf__alpha': 0.1, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.7911538461538462,0.7669230769230769,0.7790384615384616,0.012115384615384639,11
28,0.12371385097503662,0.00209963321685791,0.10937225818634033,0.0001024007797241211,0.1,0.6,5,l1,"{'clf__alpha': 0.1, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7884615384615384,0.7592307692307693,0.7738461538461539,0.014615384615384586,17
29,0.12398552894592285,0.011627674102783203,0.09489548206329346,0.007976412773132324,0.1,0.6,5,l2,"{'clf__alpha': 0.1, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.7788461538461539,0.7515384615384615,0.7651923076923077,0.013653846153846183,21
30,0.13561570644378662,0.009037375450134277,0.09157061576843262,0.0007746219635009766,0.1,0.8,1,l1,"{'clf__alpha': 0.1, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.8161538461538461,0.7907692307692308,0.8034615384615384,0.01269230769230767,1
31,0.14893949031829834,0.0025023221969604492,0.09978258609771729,0.00528562068939209,0.1,0.8,1,l2,"{'clf__alpha': 0.1, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.806923076923077,0.7853846153846153,0.7961538461538462,0.010769230769230809,3
32,0.11240673065185547,0.0011997222900390625,0.08828353881835938,0.0070993900299072266,0.1,0.8,3,l1,"{'clf__alpha': 0.1, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.8053846153846154,0.7746153846153846,0.79,0.015384615384615385,7
33,0.11612367630004883,0.0012602806091308594,0.09326136112213135,0.0002771615982055664,0.1,0.8,3,l2,"{'clf__alpha': 0.1, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.7911538461538462,0.7669230769230769,0.7790384615384616,0.012115384615384639,11
34,0.12170076370239258,0.00045371055603027344,0.09026098251342773,0.0046732425689697266,0.1,0.8,5,l1,"{'clf__alpha': 0.1, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7884615384615384,0.7592307692307693,0.7738461538461539,0.014615384615384586,17
35,0.10585498809814453,0.0032949447631835938,0.09271585941314697,0.0032273530960083008,0.1,0.8,5,l2,"{'clf__alpha': 0.1, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.7788461538461539,0.7515384615384615,0.7651923076923077,0.013653846153846183,21
36,0.1379244327545166,0.0070323944091796875,0.10261237621307373,0.017311930656433105,1.0,0.6,1,l1,"{'clf__alpha': 1, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.7742307692307693,0.7503846153846154,0.7623076923076924,0.011923076923076925,23
