,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__solver,param_vect__max_df,param_vect__min_df,param_vect__norm,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,7.631729006767273,0.24357974529266357,1.7171076536178589,0.015898585319519043,0.001,lbfgs,0.6,1,l1,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
1,7.82921826839447,0.23270189762115479,2.1179819107055664,0.08667635917663574,0.001,lbfgs,0.6,1,l2,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
2,4.938318133354187,0.5355106592178345,2.8305420875549316,0.14791464805603027,0.001,lbfgs,0.6,3,l1,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
3,4.764461517333984,0.16355156898498535,2.790079712867737,0.4095038175582886,0.001,lbfgs,0.6,3,l2,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
4,4.877099275588989,0.5682754516601562,2.2847832441329956,0.45956623554229736,0.001,lbfgs,0.6,5,l1,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
5,5.506333947181702,0.15629541873931885,2.416998028755188,0.06680691242218018,0.001,lbfgs,0.6,5,l2,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
6,7.370954632759094,0.40716731548309326,1.5663388967514038,0.006358742713928223,0.001,lbfgs,0.8,1,l1,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
7,7.221122741699219,0.12241578102111816,1.5492030382156372,0.018828749656677246,0.001,lbfgs,0.8,1,l2,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
8,5.104063510894775,0.002732515335083008,3.0142492055892944,0.0024417638778686523,0.001,lbfgs,0.8,3,l1,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
9,5.259419083595276,0.8017600774765015,2.3540393114089966,0.24525654315948486,0.001,lbfgs,0.8,3,l2,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
10,5.592744827270508,0.4093790054321289,1.9467061758041382,0.2057105302810669,0.001,lbfgs,0.8,5,l1,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
11,5.4547035694122314,0.44623494148254395,1.8265701532363892,0.15472877025604248,0.001,lbfgs,0.8,5,l2,"{'clf__C': 0.001, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
12,2.4864834547042847,0.16153442859649658,4.263096570968628,0.021455049514770508,0.001,liblinear,0.6,1,l1,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
13,2.8797558546066284,0.060523152351379395,4.10886025428772,0.019530773162841797,0.001,liblinear,0.6,1,l2,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
14,2.4416701793670654,0.3319675922393799,4.156206369400024,0.21467971801757812,0.001,liblinear,0.6,3,l1,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
15,2.9279117584228516,0.06672477722167969,3.758386254310608,0.147985577583313,0.001,liblinear,0.6,3,l2,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.2925999432945846,0.29296653431650593,0.29278323880554524,0.00018329551096066266,127
