,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_vect__max_df,param_vect__min_df,param_vect__norm,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,3.31276273727417,0.368588924407959,2.5570714473724365,0.20120477676391602,0.0001,0.6,1,l1,"{'clf__alpha': 0.0001, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.7918911256024951,0.8054452637549632,0.7986681946787291,0.0067770690762340435,9
1,3.124232530593872,0.14111804962158203,2.2560417652130127,0.034874677658081055,0.0001,0.6,1,l2,"{'clf__alpha': 0.0001, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.854834136660051,0.8573454339194555,0.8560897852897533,0.001255648629702233,1
2,3.019601345062256,0.422163724899292,2.7115782499313354,0.01690518856048584,0.0001,0.6,3,l1,"{'clf__alpha': 0.0001, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7731783385313298,0.7833238797504254,0.7782511091408776,0.005072770609547805,19
3,2.769482374191284,0.026309490203857422,2.3694907426834106,0.17222583293914795,0.0001,0.6,3,l2,"{'clf__alpha': 0.0001, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.8259143748227956,0.8255813953488372,0.8257478850858164,0.00016648973697919178,3
4,3.1322346925735474,0.4889408349990845,2.6524192094802856,0.1137000322341919,0.0001,0.6,5,l1,"{'clf__alpha': 0.0001, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7193081939325205,0.7240499149177538,0.7216790544251372,0.0023708604926166443,33
5,3.67920982837677,0.0013779401779174805,2.5832936763763428,0.24806761741638184,0.0001,0.6,5,l2,"{'clf__alpha': 0.0001, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.776297136376524,0.7770845150311968,0.7766908257038604,0.0003936893273364106,21
6,3.7311840057373047,0.273989200592041,2.650226354598999,0.38050150871276855,0.0001,0.8,1,l1,"{'clf__alpha': 0.0001, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.7918911256024951,0.8054452637549632,0.7986681946787291,0.0067770690762340435,9
7,3.0865615606307983,0.05708205699920654,3.192986249923706,0.07112693786621094,0.0001,0.8,1,l2,"{'clf__alpha': 0.0001, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.854834136660051,0.8573454339194555,0.8560897852897533,0.001255648629702233,1
8,3.2196415662765503,0.2743016481399536,2.699217677116394,0.4101938009262085,0.0001,0.8,3,l1,"{'clf__alpha': 0.0001, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7731783385313298,0.7833238797504254,0.7782511091408776,0.005072770609547805,19
9,3.2880923748016357,0.47690439224243164,2.599584221839905,0.2641192674636841,0.0001,0.8,3,l2,"{'clf__alpha': 0.0001, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.8259143748227956,0.8255813953488372,0.8257478850858164,0.00016648973697919178,3
10,2.836697220802307,0.016106724739074707,2.2600098848342896,0.021345973014831543,0.0001,0.8,5,l1,"{'clf__alpha': 0.0001, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7193081939325205,0.7240499149177538,0.7216790544251372,0.0023708604926166443,33
11,3.386940360069275,0.19098103046417236,2.592586040496826,0.17236924171447754,0.0001,0.8,5,l2,"{'clf__alpha': 0.0001, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.776297136376524,0.7770845150311968,0.7766908257038604,0.0003936893273364106,21
12,3.2362295389175415,0.03705799579620361,2.9111045598983765,0.3139601945877075,0.001,0.6,1,l1,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.7765806634533597,0.8000567214974476,0.7883186924754036,0.011738029022043905,13
13,3.5975219011306763,0.5689233541488647,2.6855406761169434,0.42940211296081543,0.001,0.6,1,l2,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.8128721292883471,0.8153715258082813,0.8141218275483142,0.0012496982599671247,5
14,3.2024868726730347,0.44195330142974854,2.7284992933273315,0.5341511964797974,0.001,0.6,3,l1,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7581514034590303,0.7779353374929098,0.76804337047597,0.009891967016939729,23
15,3.3769099712371826,0.4470803737640381,2.560236692428589,0.36414456367492676,0.001,0.6,3,l2,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.7899064360646442,0.7963698241633579,0.793138130114001,0.003231694049356859,11
16,3.2405614852905273,0.4031033515930176,2.674378991127014,0.0772467851638794,0.001,0.6,5,l1,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.722143464700879,0.7243335224049915,0.7232384935529352,0.0010950288520562568,31
17,3.133789896965027,0.20530211925506592,2.1719911098480225,0.0757143497467041,0.001,0.6,5,l2,"{'clf__alpha': 0.001, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.7391550893110292,0.7509926262053318,0.7450738577581806,0.005918768447151279,27
